Name,Device,Label,Enabled,Type,Management only,MTU,Mode,MAC Address,Description,Mark connected,Cable,Cable Color,Cable Peer,Connection,Tags,IP Addresses,Untagged VLAN,Tagged VLANs
ge-0/0/6,higashi2,,True,1000BASE-T (1GE),False,,Access,,"gsic,nyukan-o.150",False,,,&mdash;,&mdash;,,,v150 (150),&mdash;
ge-0/0/7,higashi2,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/8,higashi2,,True,1000BASE-T (1GE),False,,Access,,"eng,annai.635",False,,,&mdash;,&mdash;,,,v635 (635),&mdash;
ge-0/0/9,higashi2,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/10,higashi2,,True,1000BASE-T (1GE),False,,Access,,apc.726,False,,,&mdash;,&mdash;,,,v726 (726),&mdash;
ge-0/0/11,higashi2,,True,1000BASE-T (1GE),False,,Access,,apc.726,False,,,&mdash;,&mdash;,,,v726 (726),&mdash;
ge-0/0/12,higashi2,,True,1000BASE-T (1GE),False,,Access,,apc.726,False,,,&mdash;,&mdash;,,,v726 (726),&mdash;
ge-0/0/13,higashi2,,True,1000BASE-T (1GE),False,,Access,,apc.726,False,,,&mdash;,&mdash;,,,v726 (726),&mdash;
ge-0/0/14,higashi2,,True,1000BASE-T (1GE),False,,Access,,apc.726,False,,,&mdash;,&mdash;,,,v726 (726),&mdash;
ge-0/0/15,higashi2,,True,1000BASE-T (1GE),False,,Access,,apc.726,False,,,&mdash;,&mdash;,,,v726 (726),&mdash;
ge-0/0/16,higashi2,,True,1000BASE-T (1GE),False,,Access,,apc.726,False,,,&mdash;,&mdash;,,,v726 (726),&mdash;
ge-0/0/17,higashi2,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/18,higashi2,,True,1000BASE-T (1GE),False,,Access,,polymer.859,False,,,&mdash;,&mdash;,,,v859 (859),&mdash;
ge-0/0/19,higashi2,,True,1000BASE-T (1GE),False,,Access,,polymer.859,False,,,&mdash;,&mdash;,,,v859 (859),&mdash;
ge-0/0/20,higashi2,,True,1000BASE-T (1GE),False,,Access,,polymer.859,False,,,&mdash;,&mdash;,,,v859 (859),&mdash;
ge-0/0/21,higashi2,,True,1000BASE-T (1GE),False,,Access,,polymer.859,False,,,&mdash;,&mdash;,,,v859 (859),&mdash;
ge-0/0/22,higashi2,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/23,higashi2,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/24,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/25,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/26,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/27,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/28,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/29,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/30,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/31,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/32,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/33,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/34,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/35,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/36,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/37,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/38,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/39,higashi2,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/40,higashi2,,True,10GBASE-T (10GE),False,,Access,,ap-higashi2-4(temporary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-o (311),&mdash;
mge-0/0/41,higashi2,,True,10GBASE-T (10GE),False,,Access,,ap-higashi2-3(temporary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-o (311),&mdash;
mge-0/0/42,higashi2,,True,10GBASE-T (10GE),False,,Access,,ap-higashi2-2(temporary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-o (311),&mdash;
mge-0/0/43,higashi2,,True,10GBASE-T (10GE),False,,Access,,ap-higashi2-1(temporary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-o (311),&mdash;
mge-0/0/44,higashi2,,True,10GBASE-T (10GE),False,,Tagged,,o-higashi2-4_601,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-o2 (361),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/45,higashi2,,True,10GBASE-T (10GE),False,,Tagged,,o-higashi2-3_501,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-o2 (361),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/46,higashi2,,True,10GBASE-T (10GE),False,,Tagged,,o-higashi2-2_401,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-o2 (361),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/47,higashi2,,True,10GBASE-T (10GE),False,,Tagged,,o-higashi2-1_301,False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-o2 (361),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
et-0/2/0,higashi2,,True,QSFP+ (40GE),False,,,,core-gsic(ae0-1),False,,,&mdash;,&mdash;,,,,&mdash;
et-0/2/1,higashi2,,True,QSFP+ (40GE),False,,,,core-honkan(ae0-2),False,,,&mdash;,&mdash;,,,,&mdash;
ae0,higashi2,,True,Link Aggregation Group (LAG),False,,Tagged (All),,core,False,,,&mdash;,&mdash;,Uplink,,,All
irb,higashi2,,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,172.30.2.52/23,,&mdash;
ge-0/0/0,hokekan,,True,1000BASE-T (1GE),False,,Access,,"sisetu,suido.631",False,,,&mdash;,&mdash;,,,v631 (631),&mdash;
ge-0/0/1,hokekan,,True,1000BASE-T (1GE),False,,Access,,"sisetu,denryoku.629",False,,,&mdash;,&mdash;,,,v629 (629),&mdash;
ge-0/0/2,hokekan,,True,1000BASE-T (1GE),False,,Access,,"sisetu,kinkyu-o.925",False,,,&mdash;,&mdash;,,,v925 (925),&mdash;
ge-0/0/3,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/4,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/5,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/6,hokekan,,True,1000BASE-T (1GE),False,,Access,,"jim,ONnet.132",False,,,&mdash;,&mdash;,,,v132 (132),&mdash;
ge-0/0/7,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/8,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.598,False,,,&mdash;,&mdash;,,,v598 (598),&mdash;
ge-0/0/9,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/10,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/11,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/12,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/13,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/14,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/15,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/16,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/17,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/18,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/19,hokekan,,True,1000BASE-T (1GE),False,,Access,,hokekan.795,False,,,&mdash;,&mdash;,,,v795 (795),&mdash;
ge-0/0/20,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/21,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/22,hokekan,,True,1000BASE-T (1GE),False,,Access,,"ric,RI-kanri",False,,,&mdash;,&mdash;,,,v80 (80),&mdash;
ge-0/0/23,hokekan,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/24,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/25,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/26,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/27,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/28,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/29,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/30,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/31,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/32,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/33,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/34,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/35,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/36,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/37,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/38,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/39,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/40,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/41,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/42,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/43,hokekan,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/44,hokekan,,True,10GBASE-T (10GE),False,,Access,,ap-hokekan-2(temporary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-o (311),&mdash;
mge-0/0/45,hokekan,,True,10GBASE-T (10GE),False,,Access,,ap-hokekan-1(temporary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-o (311),&mdash;
mge-0/0/46,hokekan,,True,10GBASE-T (10GE),False,,Tagged,,o-hokekan-2_205,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/47,hokekan,,True,10GBASE-T (10GE),False,,Tagged,,o-hokekan-1_１F-Hall,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
et-0/2/0,hokekan,,True,QSFP+ (40GE),False,,,,core-gsic(ae0-1),False,,,&mdash;,&mdash;,,,,&mdash;
et-0/2/1,hokekan,,True,QSFP+ (40GE),False,,,,core-honkan(ae0-2),False,,,&mdash;,&mdash;,,,,&mdash;
ae0,hokekan,,True,Link Aggregation Group (LAG),False,,Tagged (All),,core,False,,,&mdash;,&mdash;,Uplink,,,All
irb,hokekan,,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,172.30.2.19/23,,&mdash;
ge-0/0/0,honkanc,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
